Series	ItemCode	U_COD_ANTIGO	ItemName	ForeignName	ItemsGroupCode	PurchaseItem	SalesItem	InventoryItem	SalesUnit	PurchaseUnit	InventoryUOM	ItemClass
84	MATC000376	78338614	Kit Desodorizador Sanitário Pato Gel Adesivo Marine Refil 6 Discos 2UN	Kit Desodorizador Sanitário Pato Gel Adesivo Marine Refil 6 Discos 2UN	157	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000377	50551	LAVATINA PIAÇAVA	LAVATINA PIAÇAVA	157	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000378	50412	LIMPADOR E DESINF NEUTRO CONCENTRADO 5L	LIMPADOR E DESINF NEUTRO CONCENTRADO 5L	157	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000379	78338571	LUSTRA MOVEIS 500ml	LUSTRA MOVEIS 500ml	157	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000380	78338710	LUVA DANNY AMARELO P	LUVA DANNY AMARELO P	157	tYES 	tNO 	tYES	UN	UN	UN	1
84	MATC000381	78338709	LUVA DANNY NITRASOL AMARELA TAMANHO G	LUVA DANNY NITRASOL AMARELA TAMANHO G	157	tYES 	tNO 	tYES	UN	UN	UN	1
84	MATC000382	78338708	LUVA DANNY NITRASOL AMARELA TAMANHO M	LUVA DANNY NITRASOL AMARELA TAMANHO M	157	tYES 	tNO 	tYES	UN	UN	UN	1
84	MATC000383	78338707	LUVA DANNY NITRASOL V C/ FORRO TAMANHO M	LUVA DANNY NITRASOL V C/ FORRO TAMANHO M	157	tYES 	tNO 	tYES	UN	UN	UN	1
84	MATC000384	78338706	LUVA DANNY NITRASOL V C/ FORRO TAMANHO P	LUVA DANNY NITRASOL V C/ FORRO TAMANHO P	157	tYES 	tNO 	tYES	UN	UN	UN	1
84	MATC000385	50644	LUVA DE LATEX PARA LIMPEZA TAM G	LUVA DE LATEX PARA LIMPEZA TAM G	157	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000386	50643	LUVA DE LATEX PARA LIMPEZA TAM M	LUVA DE LATEX PARA LIMPEZA TAM M	157	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000387	50642	LUVA DE LATEX PARA LIMPEZA TAM P	LUVA DE LATEX PARA LIMPEZA TAM P	157	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000388	78338829	Mop Flat com refil Microfibra e cabo Telescópico, MOP7657, Flash Limp	Mop Flat com refil Microfibra e cabo Telescópico, MOP7657, Flash Limp	157	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000389	50280	NETRALIZADOR DE ODORES PENEDO 5L	NETRALIZADOR DE ODORES PENEDO 5L	157	tYES 	tNO 	tYES	UN	GL	GL	1
84	MATC000390	78338574	Pano de limpeza multiuso -PERFLEX rolo bobina 28x50cm - 50 panos cor azul	Pano de limpeza multiuso -PERFLEX rolo bobina 28x50cm - 50 panos cor azul	157	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000391	78338615	Pano De Prato Copa Cozinha  41x64 Cm	Pano De Prato Copa Cozinha  41x64 Cm	157	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000392	50397	PANO LIMPEZA 26 BAT ALVEJADO 50X80CM	PANO LIMPEZA 26 BAT ALVEJADO 50X80CM	157	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000393	50299	PANO MULTIUSO AZUL LIFE CLEAN 300MT	PANO MULTIUSO AZUL LIFE CLEAN 300MT	157	tYES 	tNO 	tYES	UN	RL	RL	1
84	MATC000394	50284	PAPEL HIG. CEL. VIRGEMPEL 8X300MT VM	PAPEL HIG. CEL. VIRGEMPEL 8X300MT VM	157	tYES 	tNO 	tYES	UN	UND	UN	1
84	MATC000395	78338723	PAPEL HIGIENICO 30M DELICATE 100%	PAPEL HIGIENICO 30M DELICATE 100%	157	tYES 	tNO 	tYES	R	R	R	1
84	MATC000396	50398	PAPEL HIGIENICO 8X9X300 NOTAVEL 100% GEL 71	PAPEL HIGIENICO 8X9X300 NOTAVEL 100% GEL 71	157	tYES 	tNO 	tYES	UN	UN	UN	1
84	MATC000397	78338573	Papel Higiênico Neutro 12 Unidades	Papel Higiênico Neutro 12 Unidades	157	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000398	50296	PAPEL T. INTERFOLHA CEL. 20X21 VIRGEMPEL	PAPEL T. INTERFOLHA CEL. 20X21 VIRGEMPEL	157	tYES 	tNO 	tYES	UN	UND	UN	1
84	MATC000399	50283	PAPEL TOALHA CEL. STATUS 26G 6X200MT	PAPEL TOALHA CEL. STATUS 26G 6X200MT	157	tYES 	tNO 	tYES	UN	UND	UN	1
84	MATC000400	50399	PAPEL TOALHA INTERFOLHADO 21X20X4800 2D FLORAX PREMIUM	PAPEL TOALHA INTERFOLHADO 21X20X4800 2D FLORAX PREMIUM	157	tYES 	tNO 	tYES	CX	CX	CX	1
84	MATC000401	50400	PAPEL TOALHA ROLO 6X20X200 FLORAX PREMIUM	PAPEL TOALHA ROLO 6X20X200 FLORAX PREMIUM	157	tYES 	tNO 	tYES	UN	UN	UN	1
84	MATC000402	78338935	PROLINK ZYMEDET GOLD 5 ENZIMAS 5L	PROLINK ZYMEDET GOLD 5 ENZIMAS 5L	157	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000403	50401	PULVERIZADOR 500ML TRANSP VIDROPET	PULVERIZADOR 500ML TRANSP VIDROPET	157	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000404	78338705	Rodinho Pia Cozinha Com Suporte Ventosa Rodo Gancho Fendi/Cinza Plasútil	Rodinho Pia Cozinha Com Suporte Ventosa Rodo Gancho Fendi/Cinza Plasútil	157	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000405	50295	RODO ALUMINIO RODOMAX 60CM	RODO ALUMINIO RODOMAX 60CM	157	tYES 	tNO 	tYES	UN	UND	UN	1
84	MATC000406	50437	RODO PLAST C/CABO 60CM	RODO PLAST C/CABO 60CM	157	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000407	50403	SABAO EM BARRA GLICE 200GR ESPUMIL	SABAO EM BARRA GLICE 200GR ESPUMIL	157	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000408	78338720	SABÃO EM BARRA NEUTRO UNITARIO MARLUCE	SABÃO EM BARRA NEUTRO UNITARIO MARLUCE	157	tYES 	tNO 	tYES	G	G	G	1
84	MATC000409	50291	SABAO NEUTRO BARRA 200G	SABAO NEUTRO BARRA 200G	157	tYES 	tNO 	tYES	UN	UND	UN	1
84	MATC000410	50282	SABONETE ANTISSEPTICO AUDAX 5LT	SABONETE ANTISSEPTICO AUDAX 5LT	157	tYES 	tNO 	tYES	UN	GL	GL	1
84	MATC000411	50402	SABONETE REFIL ESP PITANGA 800 ML PLUS EXACCTA	SABONETE REFIL ESP PITANGA 800 ML PLUS EXACCTA	157	tYES 	tNO 	tYES	UN	REFIL	REFIL	1
84	MATC000412	78339006	SABONTE ESP 800ML PLUS EXACCTA	SABONTE ESP 800ML PLUS EXACCTA	157	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000413	50286	SACO ALVEJADO GRANDE 50X75	SACO ALVEJADO GRANDE 50X75	157	tYES 	tNO 	tYES	UN	UND	UN	1
84	MATC000414	50661	Saco Coletor Bolsa Vinil Carro Funcional Amarelo - Bettanin 30 X 40 CM	Saco Coletor Bolsa Vinil Carro Funcional Amarelo - Bettanin 30 X 40 CM	157	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000415	50662	Saco Coletor Bolsa Vinil Carro Funcional Amarelo - Bralimpia 30 X 45 CM	Saco Coletor Bolsa Vinil Carro Funcional Amarelo - Bralimpia 30 X 45 CM	157	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000416	50438	SACO LIXO AZUL 200L 100 UNID	SACO LIXO AZUL 200L 100 UNID	157	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000417	78338719	SACO LIXO BR INF PLASTONE 60L	SACO LIXO BR INF PLASTONE 60L	157	tYES 	tNO 	tYES	UN	PACOTE	PACOTE	1
84	MATC000418	50441	SACO LIXO INF 200L COM 100 UNIDADES	SACO LIXO INF 200L COM 100 UNIDADES	157	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000419	50413	SACO LIXO INFEC 60LT	SACO LIXO INFEC 60LT	157	tYES 	tNO 	tYES	UN	PACOTE	PACOTE	1
84	MATC000420	50294	SACO LIXO INFEC M6 105LT	SACO LIXO INFEC M6 105LT	157	tYES 	tNO 	tYES	UN	UND	UN	1
84	MATC000421	50409	SACO LIXO PRETO 60L 50X65X0,04	SACO LIXO PRETO 60L 50X65X0,04	157	tYES 	tNO 	tYES	UN	UND	UN	1
84	MATC000422	50408	SACO LIXO PRETO REFORC. 200LT 95X110X0,04	SACO LIXO PRETO REFORC. 200LT 95X110X0,04	157	tYES 	tNO 	tYES	UN	UND	UN	1
84	MATC000423	50285	SACO LIXO TRANSP. 200L	SACO LIXO TRANSP. 200L	157	tYES 	tNO 	tYES	UN	UND	UN	1
84	MATC000424	78338721	SACO LIXO TRANSPARENTE LEVE PLASTONE	SACO LIXO TRANSPARENTE LEVE PLASTONE	157	tYES 	tNO 	tYES	L	L	L	1
84	MATC000425	50439	SACO LIXO VERMELHO 200 L COM 100 UNIDADES	SACO LIXO VERMELHO 200 L COM 100 UNIDADES	157	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000426	50414	SACO PARA LIXO 200L OLEADO	SACO PARA LIXO 200L OLEADO	157	tYES 	tNO 	tYES	UN	UN	UN	1
84	MATC000427	78338722	SACOLA PLASTICA PRETA  60LTS	SACOLA PLASTICA PRETA  60LTS	157	tYES 	tNO 	tYES	UN	UN	UN	1
84	MATC000428	78339100	SAPONACEO  300ML	SAPONACEO  300ML	157	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000429	50440	SUPORTE FIBRA LT	SUPORTE FIBRA LT	157	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000430	78338906	TOALHAS DESCARTAVEIS 80M ,45X 80CM COM 100 UNIDADES	TOALHAS DESCARTAVEIS 80M ,45X 80CM COM 100 UNIDADES	157	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000431	50658	Toalhas descartáveis pano grande 45 x 80cm com 100 unidades -INOVEN	Toalhas descartáveis pano grande 45 x 80cm com 100 unidades -INOVEN	157	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000432	78338828	VASELINA LIQUIDA SEM CHEIRO 2L	VASELINA LIQUIDA SEM CHEIRO 2L	157	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000433	50300	VASSOURA PIACAVA N03	VASSOURA PIACAVA N03	157	tYES 	tNO 	tYES	UN	UN	UN	1
84	MATC000434	78338927	ADAPTADOR HUB PARA MACBOOK AIR M1 M2 8 EM 1 USB	ADAPTADOR HUB PARA MACBOOK AIR M1 M2 8 EM 1 USB	158	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000435	50515	AVENTAL CIRURGICO ESTERIL MANGA LONGA TAMANGO EXG LAMINAVEL/IMPEMEAVEL	AVENTAL CIRURGICO ESTERIL MANGA LONGA TAMANGO EXG LAMINAVEL/IMPEMEAVEL	158	tYES 	tNO 	tYES	UN	UNIDA	UN	1
84	MATC000436	50517	AVENTAL CIRURGICO ESTERIL MANGA LONGA TAMANGO G IMPERMEAVEL/LAMINADO	AVENTAL CIRURGICO ESTERIL MANGA LONGA TAMANGO G IMPERMEAVEL/LAMINADO	158	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000437	50516	AVENTAL CIRURGICO ESTERIL MANGA LONGA TAMANGO GG IMPERMEAVEL/LAMINADO	AVENTAL CIRURGICO ESTERIL MANGA LONGA TAMANGO GG IMPERMEAVEL/LAMINADO	158	tYES 	tNO 	tYES	UN	UNIDA	UN	1
84	MATC000438	78338833	BALÃO LISO REDONDO N08 AMARELO 50 UNIDADES	BALÃO LISO REDONDO N08 AMARELO 50 UNIDADES	158	tYES 	tNO 	tYES	UN	PACOTE	PACOTE	1
84	MATC000439	78338976	BASTAO MIOFASCIAL	BASTAO MIOFASCIAL	158	tYES 	tNO 	tYES	UN	PRETO	PRETO	1
84	MATC000440	50367	BATERIA DO MEDIDO DE GLICEMIA ON CALL PLUS	BATERIA DO MEDIDO DE GLICEMIA ON CALL PLUS	158	tYES 	tNO 	tYES	UN	UNI	UN	1
84	MATC000441	78338834	BOMBOM OURO BRANCO 1KG LACTA	BOMBOM OURO BRANCO 1KG LACTA	158	tYES 	tNO 	tYES	UN	PACOTE	PACOTE	1
84	MATC000442	78338894	CAFE FINO GRAO FORTE 3 CORAÇÕES	CAFE FINO GRAO FORTE 3 CORAÇÕES	158	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000443	50302	CAFE NUMERO 1 EXTRA FORTE MOIDO 250G	CAFE CAFUSO MOIDO 250G	158	tYES 	tNO 	tYES	UN	UN	UN	1
84	MATC000444	78338932	CAIXA DE SUGESTÃO DE MESA 15X15 BRANCO C/BOLSO	CAIXA DE SUGESTÃO DE MESA 15X15 BRANCO C/BOLSO	158	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000445	78338939	CAIXA ORGANIZADORA ALTO 20L TRANSPARENTE	CAIXA ORGANIZADORA ALTO 20L TRANSPARENTE	158	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000446	78338760	CAIXA ORGANIZADORA GIGANTE 150L COM RODA 729	CAIXA ORGANIZADORA GIGANTE 150L COM RODA 729	158	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000447	78338938	CAIXA ORGANIZADORA MULTIUSO PRATIC BOX 5 LITROS	CAIXA ORGANIZADORA MULTIUSO PRATIC BOX 5 LITROS	158	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000448	78338787	CAIXA ORGANIZADORA PLAST BAIXA 28,2L	CAIXA ORGANIZADORA PLAST BAIXA 28,2L	158	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000449	78338937	CAIXA ORGANIZADORA TRANSPARENTE MULTIUSO 10 LITROS	CAIXA ORGANIZADORA TRANSPARENTE MULTIUSO 10 LITROS	158	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000450	78339015	CARPETE EVENTOS C/ RESINA C/02 MT	CARPETE EVENTOS C/ RESINA C/02 MT	158	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000451	78338977	CESTA EXPOSITOR KIT 10 UNID. EMPILHAVEL ORGANIZADOR	CESTA EXPOSITOR KIT 10 UNID. EMPILHAVEL ORGANIZADOR	158	tYES 	tNO 	tYES	UN	MEDIO	MEDIO	1
84	MATC000452	78338978	CESTO EMPILHAVEL GRANDE COR PRETO	CESTO EMPILHAVEL GRANDE COR PRETO	158	tYES 	tNO 	tYES	UN	(UNID)	UN	1
84	MATC000453	78338979	CESTO MOVEL ENCAIXAVEL PEQUENO PRETO FARDO COM 10 UNID.	CESTO MOVEL ENCAIXAVEL PEQUENO PRETO FARDO COM 10 UNID.	158	tYES 	tNO 	tYES	UN	PEQUENO	PEQUENO	1
84	MATC000454	78338948	CL LOCAO CORPORAL 50ML B2B	CL LOCAO CORPORAL 50ML B2B	158	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000455	78338947	CL SABONETE PERFUMADO 100G	CL SABONETE PERFUMADO 100G	158	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000456	78338980	COMADRE DE INOX FORTINOX	COMADRE DE INOX FORTINOX	158	tYES 	tNO 	tYES	UN	UN	UN	1
84	MATC000457	78338908	CONVERSOR UBS 3.0 MACHOXRJ 45 FEMEA	CONVERSOR UBS 3.0 MACHOXRJ 45 FEMEA	158	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000458	78338711	CRACHA + CLIPS JACARE	CRACHA + CLIPS JACARE	158	tYES 	tNO 	tYES	UN	(UNID)	UN	1
84	MATC000459	78339073	DECLARACAO DO PACIENTE	DECLARACAO DO PACIENTE	158	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000460	78338838	ESCOVA LIMPEZA 220MM DUPLA CERDA NYLON	ESCOVA LIMPEZA 220MM DUPLA CERDA NYLON	158	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000461	78338837	ESCOVA LIMPEZA 254MM CERDA BRANCA 125X15X25MM	ESCOVA LIMPEZA 254MM CERDA BRANCA 125X15X25MM	158	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000462	78338835	ESCOVA P/ LIMPEZA DE CANULADOS 450X40X2MM ARAME INOX	ESCOVA P/ LIMPEZA DE CANULADOS 450X40X2MM ARAME INOX	158	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000463	78338836	ESCOVA P/ LIMPEZA DE CANULADOS 450X40X3MM ARAME INOX	ESCOVA P/ LIMPEZA DE CANULADOS 450X40X3MM ARAME INOX	158	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000464	50427	ESCOVA PARA DEGERMAÇÃO CIRURGICA DESCARTÁVEL SECA	ESCOVA PARA DEGERMAÇÃO CIRURGICA DESCARTÁVEL SECA	158	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000465	50505	ESPONJA HEMOSTÁTICA GELATINOSA 125X 80 X 10 MM	ESPONJA HEMOSTÁTICA GELATINOSA 125X 80 X 10 MM	158	tYES 	tNO 	tYES	UN	UNIDA	UN	1
84	MATC000466	78338788	FIBRA ABRASIVA 101X225 LIMP. MACIA BR	FIBRA ABRASIVA 101X225 LIMP. MACIA BR	158	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000467	78339113	FILTRO BEBEDOURO LATINA BLISTER	FILTRO BEBEDOURO LATINA BLISTER	158	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000468	78338789	FITA EMPACOTAMENTO 45X40 TRANSP	FITA EMPACOTAMENTO 45X40 TRANSP	158	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000469	78338700	FITAS PARA QUANTIFICAÇÃO DE ÁCIDO PERACÉTICO - FAIXA DE 250 Á 2000 ppm (PERAX RIO)	FITAS PARA QUANTIFICAÇÃO DE ÁCIDO PERACÉTICO - FAIXA DE 250 Á 2000 ppm (PERAX RIO)	158	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000470	78338914	GARRAFA TERMICA AIR PONT INOX 1,8L INVICTA	GARRAFA TERMICA AIR PONT INOX 1,8L INVICTA	158	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000471	78338754	GAVETA PLASTICA BIN N 5 AZUL EMPILHAVEL 27 PEÇAS	GAVETA PLASTICA BIN N 5 AZUL EMPILHAVEL 27 PEÇAS	158	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000472	78338851	GAVETEIRO GAVEA FLEX FREIJO/AMARELO	GAVETEIRO GAVEA FLEX FREIJO/AMARELO	158	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000473	78338981	GRANILHA PALHA	GRANILHA PALHA	158	tYES 	tNO 	tYES	KG	KG	KG	1
84	MATC000474	78338982	GUAIMBE SACOLA M	GUAIMBE SACOLA M	158	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000475	50358	HIDRATANTE CORPORAL	HIDRATANTE CORPORAL	158	tYES 	tNO 	tYES	UN	FRS	FRS	1
84	MATC000476	78338983	JABUTICABA HIBRIDA	JABUTICABA HIBRIDA	158	tYES 	tNO 	tYES	UN	GG PM 50L	GG PM 50L	1
84	MATC000477	78338773	JIMO CUPIM AEROSOL INCOLOR 400ML	JIMO CUPIM AEROSOL INCOLOR 400ML	158	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000478	78338762	KIT 6 CAIXA COM TAMPA ORGANIZADORA MULTIUSO TRANSP 30L	KIT 6 CAIXA COM TAMPA ORGANIZADORA MULTIUSO TRANSP 30L	158	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000479	78338931	KIT C/6 CAIXAS ORGANIZADORAS RATTAN 7L  C/TAMPA PRETA MULTIUSO	KIT C/6 CAIXAS ORGANIZADORAS RATTAN 7L  C/TAMPA PRETA MULTIUSO	158	tYES 	tNO 	tYES	CX	CX	CX	1
84	MATC000480	78338886	LAÇO CAMPANHA - ROSA KIT COM 50 UNIDADES	LAÇO CAMPANHA - ROSA KIT COM 50 UNIDADES	158	tYES 	tNO 	tYES	UN	PACOTES	PACOTES	1
84	MATC000481	78338985	MALETA NITRON CAIXA DE FERRAMENTA GRANDE PRETA	MALETA NITRON CAIXA DE FERRAMENTA GRANDE PRETA	158	tYES 	tNO 	tYES	UN	UN	UN	1
84	MATC000482	78339072	MANUAL DO PACIENTE	MANUAL DO PACIENTE	158	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000483	78339109	MASCARA FACIAL COXIM INFLAVEL Nº4 C/ VALVULA E GANCHO VERMELHO MD - CC	MASCARA COXIM INFLAVEL Nº4 MD - CC	158	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000484	78338950	MN SABONETE CREMOSO 75G	MN SABONETE CREMOSO 75G	158	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000485	78338936	PANO TOALHA DESCARTAVEL 45X80CM COM 100 UNIDADES	PANO TOALHA DESCARTAVEL 45X80CM COM 100 UNIDADES	158	tYES 	tNO 	tYES	UN	ROLO	ROLO	1
84	MATC000486	50372	PEROXYLIFE+ANTICORROS 0,20%	PEROXYLIFE+ANTICORROS 0,20%	158	tYES 	tNO 	tYES	CX	CX	CX	1
84	MATC000487	78338949	PF CARAMBOLA LEITE CORPORAL DESOD 50ML	PF CARAMBOLA LEITE CORPORAL DESOD 50ML	158	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000488	169749	PVPI TOPICO SOL.AQUOSA ALMOT. 100ML	PVPI TOPICO SOL.AQUOSA ALMOT. 100ML	158	tYES 	tNO 	tYES	UN	UN	UN	1
84	MATC000489	78338913	QUADRO AVISO MULTIUSO OFFICE A4 CR	QUADRO AVISO MULTIUSO OFFICE A4 CR	158	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000490	78338887	REGUA PARA FERIMENTO	REGUA PARA FERIMENTO	158	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000491	78338941	SACOLA DE PAPEL DIAMANTE M 16X12X6CM	SACOLA DE PAPEL DIAMANTE M 16X12X6CM	158	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000492	78338725	SACOLA PLAST CAMISETA 80X100 BR 5KG	SACOLA PLAST CAMISETA 80X100 BR 5KG	158	tYES 	tNO 	tYES	UN	UN	UN	1
84	MATC000493	78335182	SACOLA PLÁSTICA REFORÇADA 40X50CM BRANCA	SACOLA PLÁSTICA REFORÇADA 40X50CM BRANCA (CENTRALPLAST)	158	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000494	78338809	SALAO DE SILICONE 3 LITRO	SALAO DE SILICONE 3 LITRO	158	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000495	452040	SOLUÇÃO DE LIMPEZA CONVATEC POLIHEXAN 350ML	SOLUÇÃO DE LIMPEZA CONVATEC POLIHEXAN 350ML	158	tYES 	tNO 	tYES	UN	UN	UN	1
84	MATC000496	78338940	SUPORTE PEDESTAL TIPO TRIPE PARA TV	SUPORTE PEDESTAL TIPO TRIPE PARA TV	158	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000497	78338765	TAMPO RETANGULAR MESA SECRETARIA MAXXI  MX 120	TAMPO RETANGULAR MESA SECRETARIA MAXXI  MX 120	158	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000498	50349	TRAQUEIA PVC CINZA 22 X1800	TRAQUEIA PVC CINZA 22 X1800	158	tYES 	tNO 	tYES	UN	UND	UN	1
84	MATC000499	78339070	TRAVESSEIRO CLINICO 50X70 ENCHIMENTO FLOCO	TRAVESSEIRO CLINICO 50X70 ENCHIMENTO FLOCO	158	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000500	78338751	ADAPTADOR 5 TOMADAS 6 METROS	ADAPTADOR 5 TOMADAS 6 METROS	159	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000501	78339115	CABO FLERXIVEL  2,5MM - DIVERSOS	CABO FLERXIVEL  2,5MM - DIVERSOS	159	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000502	78339114	CABO FLEXIVEL 6,0MM - DIVERSOS	CABO FLEXIVEL 6,0MM - DIVERSOS	159	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000503	78339011	CANHAO REFLETOR PAR 38 COM PORTA GELATINA 10 PEÇAS	CANHAO REFLETOR PAR 38 COM PORTA GELATINA 10 PEÇAS	159	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000504	78339012	LAPADA PAR 38 LED 14W BIVOLT BRANCA QUE	LAPADA PAR 38 LED 14W BIVOLT BRANCA QUE	159	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000505	78338744	MICROONDAS ELETROLUX ME0044 34L BRANCO 110V	MICROONDAS ELETROLUX ME0044 34L BRANCO 110V	159	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000506	78338755	MODULO AG PARA MONITOR LINHA EPM/N/WATO COM ACESSORIOS	MODULO AG PARA MONITOR LINHA EPM/N/WATO COM ACESSORIOS	159	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
